edad,salario_anterior,dependientes,estatura,primer_salario,siguiente_salario
59.0,35952.0,3.0,1.5442964047740937,5176.0,49597.0
40.0,26664.0,2.0,1.5403854375808013,5462.0,34635.0
36.0,35380.0,3.0,1.5446528777740003,2836.0,43657.0
43.0,34155.0,1.0,1.45846443835817,6894.0,40968.0
48.0,22009.0,2.0,1.3895108293805485,4689.0,32638.0
56.0,31709.0,2.0,1.534109836559037,5439.0,44043.0
52.0,30758.0,2.0,1.5233758036209601,4871.0,36118.0
46.0,29645.0,3.0,1.521047595233826,3662.0,37686.0
42.0,41167.0,2.0,1.5800600961063034,4406.0,45147.0
32.0,32022.0,3.0,1.6480644583880166,5789.0,46109.0
32.0,30952.0,2.0,1.6691106609987307,3055.0,25809.0
38.0,27256.0,3.0,1.6311276706753022,4773.0,42435.0
46.0,23269.0,2.0,1.5006154359952344,3605.0,26149.0
31.0,29399.0,2.0,1.5755099636366234,6761.0,39744.0
46.0,35150.0,3.0,1.5566497245339312,6959.0,51665.0
38.0,35850.0,2.0,1.598288892514258,7327.0,46885.0
29.0,27013.0,4.0,1.5130146857504823,3586.0,39627.0
38.0,35211.0,1.0,1.597482312235337,3517.0,28911.0
60.0,29500.0,3.0,1.6978767943199222,6139.0,53002.0
38.0,28133.0,3.0,1.6006176609053182,6264.0,45683.0
40.0,31236.0,3.0,1.6600729774376939,3765.0,38489.0
44.0,22523.0,3.0,1.544661842447126,4105.0,32949.0
35.0,31500.0,3.0,1.5406317875653193,4750.0,43530.0
42.0,29654.0,2.0,1.5988997796687139,7032.0,45425.0
42.0,23322.0,3.0,1.5500933998336552,5922.0,43938.0
44.0,35165.0,4.0,1.7169971381456264,4401.0,54479.0
44.0,28565.0,3.0,1.4394892228920562,6226.0,49498.0
50.0,32191.0,2.0,1.4754661528340076,6402.0,41855.0
39.0,39752.0,3.0,1.4976116079905923,7437.0,55077.0
41.0,30269.0,2.0,1.550160849904512,5592.0,36729.0
33.0,33856.0,2.0,1.5753210350725482,4721.0,38714.0
47.0,35888.0,3.0,1.3359909400327528,4843.0,49408.0
32.0,22338.0,4.0,1.479192795138512,4115.0,39665.0
41.0,20515.0,4.0,1.740776213479114,4614.0,40307.0
54.0,25878.0,3.0,1.6577131962617924,6918.0,53190.0
33.0,25859.0,3.0,1.4782928687656793,6283.0,44380.0
36.0,29780.0,2.0,1.6185416463138105,6425.0,43607.0
37.0,30357.0,3.0,1.7039140207289234,5286.0,46139.0
41.0,34591.0,2.0,1.5619852923481412,6786.0,41608.0
34.0,26605.0,3.0,1.531720047322776,6646.0,47240.0
49.0,44871.0,5.0,1.6603724901052743,3952.0,67713.0
46.0,18309.0,3.0,1.4674930148842225,4557.0,31796.0
52.0,23391.0,1.0,1.4445222762820031,4550.0,25228.0
40.0,21546.0,3.0,1.5821065837248063,6144.0,39884.0
48.0,32489.0,2.0,1.6922124264690166,6475.0,41275.0
43.0,31534.0,3.0,1.4896152218193757,6343.0,50188.0
43.0,32272.0,3.0,1.5008680709224136,4151.0,41851.0
45.0,31376.0,3.0,1.4139116233272446,3660.0,38357.0
47.0,26688.0,2.0,1.5962550020158193,4391.0,32115.0
32.0,21069.0,3.0,1.5602499140906914,4903.0,39207.0
31.0,24423.0,2.0,1.600487390827304,4920.0,26360.0
35.0,29820.0,3.0,1.523261592671633,6840.0,47813.0
40.0,31888.0,2.0,1.3933175385013383,5605.0,36244.0
43.0,25955.0,2.0,1.5412013673230636,5916.0,35448.0
54.0,29886.0,2.0,1.5299940552999443,6392.0,39349.0
42.0,29178.0,2.0,1.5602218515064246,4425.0,31975.0
37.0,32495.0,2.0,1.6103209205895237,7472.0,46877.0
44.0,28703.0,2.0,1.576227851722359,6198.0,42809.0
53.0,21809.0,3.0,1.5005136396662597,4911.0,36503.0
44.0,21547.0,3.0,1.61886425558113,6494.0,44204.0
62.0,38137.0,3.0,1.5354798435486368,6537.0,55449.0
32.0,35160.0,2.0,1.59085041573982,5103.0,36887.0
40.0,22461.0,2.0,1.577532812358247,5663.0,35438.0
45.0,24493.0,3.0,1.649888439787364,6327.0,46727.0
43.0,23498.0,3.0,1.5936438703561933,4448.0,38682.0
39.0,16916.0,2.0,1.410737999543512,2818.0,22379.0
52.0,26166.0,4.0,1.6995741415173473,5667.0,51019.0
35.0,28431.0,2.0,1.6267599412792604,3403.0,28739.0
45.0,21998.0,2.0,1.6206224300300285,5207.0,29866.0
48.0,36525.0,3.0,1.5976195813340668,4373.0,44509.0
53.0,40757.0,2.0,1.4995325783835085,3525.0,45320.0
48.0,26345.0,3.0,1.551614572294569,5482.0,42329.0
51.0,39049.0,3.0,1.4321540170421159,6107.0,59336.0
46.0,21487.0,4.0,1.5382347358805473,5492.0,51342.0
40.0,28838.0,3.0,1.501681169256136,7489.0,53634.0
42.0,31845.0,3.0,1.5663712948153334,5791.0,49463.0
41.0,22357.0,3.0,1.5528470258081872,6284.0,40035.0
49.0,35015.0,3.0,1.599720580258427,5424.0,50293.0
53.0,37075.0,2.0,1.5410159250977273,5583.0,47263.0
42.0,20209.0,3.0,1.4966528850953427,5515.0,35996.0
43.0,27885.0,3.0,1.662686647638296,4998.0,45015.0
50.0,32393.0,2.0,1.426856494820395,3083.0,30579.0
46.0,31864.0,3.0,1.5325467076950092,8052.0,55838.0
41.0,27496.0,2.0,1.5979601294468209,6652.0,42670.0
51.0,33024.0,3.0,1.4721128848395817,5380.0,49900.0
38.0,43978.0,3.0,1.631423267598505,2219.0,47217.0
38.0,35741.0,2.0,1.5097525449611822,6522.0,48131.0
35.0,28619.0,3.0,1.3701463048704745,3106.0,32694.0
47.0,18624.0,3.0,1.5755587738137646,9204.0,49489.0
44.0,30266.0,3.0,1.575714381316732,5456.0,44431.0
54.0,34406.0,2.0,1.5865265498955512,5503.0,40680.0
40.0,22036.0,2.0,1.4517003848183598,4566.0,27857.0
47.0,20175.0,3.0,1.5704055689648944,5120.0,38332.0
52.0,34138.0,3.0,1.5084639330522545,4694.0,49732.0
32.0,34566.0,2.0,1.5160764186481996,5738.0,38845.0
35.0,29138.0,2.0,1.4642428289342173,7000.0,44726.0
39.0,18185.0,3.0,1.5307769955923667,5280.0,33387.0
36.0,28876.0,3.0,1.437051860932876,4581.0,40107.0
41.0,32101.0,3.0,1.624977216977187,5598.0,47508.0
50.0,28221.0,2.0,1.646245099539322,4551.0,37314.0
46.0,28525.0,3.0,1.3866230687560837,2411.0,32630.0
50.0,25998.0,3.0,1.618149505090532,1071.0,32480.0
49.0,19431.0,3.0,1.6404453878716536,2816.0,30100.0
36.0,29384.0,2.0,1.5996595207374555,5680.0,34883.0
46.0,33840.0,4.0,1.5790282125932078,3915.0,50794.0
52.0,29882.0,2.0,1.5663849828290868,8010.0,49972.0
35.0,25998.0,2.0,1.5031554498578341,5890.0,35069.0
42.0,27030.0,4.0,1.7519978133716931,5624.0,49389.0
52.0,30392.0,2.0,1.4829417060081025,6075.0,40619.0
48.0,40080.0,3.0,1.5734706743908815,3470.0,44493.0
48.0,18849.0,1.0,1.5952146858647036,7501.0,28211.0
39.0,24705.0,2.0,1.4892092930652876,3717.0,27874.0
47.0,26790.0,2.0,1.6132816382077468,5970.0,33958.0
32.0,32242.0,3.0,1.5893579414693417,5193.0,45231.0
39.0,26163.0,3.0,1.5208622422817064,4072.0,36010.0
45.0,29127.0,3.0,1.5450889681254298,5812.0,48974.0
33.0,22387.0,4.0,1.496518063933493,7037.0,48882.0
44.0,26062.0,3.0,1.5294731398116563,8353.0,48948.0
42.0,32929.0,1.0,1.5897355856819753,5907.0,36466.0
37.0,30083.0,4.0,1.5658408588573896,4757.0,48163.0
29.0,38813.0,3.0,1.6519355787280068,6795.0,51078.0
48.0,30323.0,3.0,1.5661291314445045,3969.0,45771.0
42.0,23521.0,2.0,1.5805224774323374,4091.0,30175.0
47.0,27546.0,2.0,1.5539731462193846,7968.0,46883.0
45.0,40051.0,3.0,1.5301594043648636,6688.0,62008.0
45.0,34041.0,3.0,1.5776733773045453,5809.0,49386.0
42.0,34056.0,1.0,1.4928471817720663,4510.0,30226.0
44.0,21294.0,3.0,1.5323512707458569,4301.0,32657.0
42.0,22378.0,2.0,1.6326115634427392,3753.0,29606.0
47.0,27022.0,4.0,1.6468489286020682,1961.0,37893.0
40.0,24713.0,2.0,1.5753102223328432,4606.0,34476.0
39.0,16018.0,0.0,1.5469746921750758,4587.0,7500.0
40.0,28076.0,3.0,1.4366224391312215,6353.0,45756.0
40.0,21146.0,2.0,1.6380842530349224,4276.0,27659.0
50.0,37548.0,4.0,1.4636000751633855,7152.0,64703.0
40.0,41316.0,2.0,1.5615458018696318,5325.0,47141.0
41.0,31992.0,2.0,1.6234242143306776,5287.0,35154.0
45.0,24305.0,3.0,1.5251286771484824,7047.0,46195.0
44.0,29231.0,3.0,1.5140078849206076,3319.0,37322.0
36.0,41579.0,3.0,1.7626866076825307,5620.0,54136.0
39.0,26101.0,4.0,1.442462725945076,4096.0,44828.0
45.0,24712.0,4.0,1.5899486898161017,6557.0,57402.0
39.0,21920.0,3.0,1.3952862639544181,3915.0,35613.0
37.0,25551.0,2.0,1.5569237564627387,6156.0,34456.0
37.0,37667.0,2.0,1.5875288181553344,5607.0,46054.0
45.0,28290.0,3.0,1.404859757614973,4082.0,40229.0
33.0,39600.0,4.0,1.5632023348999755,6117.0,65418.0
35.0,33806.0,2.0,1.6154379343423066,5405.0,37451.0
41.0,26939.0,3.0,1.5133768934258045,4585.0,43670.0
43.0,25290.0,1.0,1.4157970982868635,3220.0,22124.0
38.0,30885.0,3.0,1.5696927985846916,6646.0,46447.0
44.0,31362.0,3.0,1.5679178612207605,6022.0,47454.0
39.0,28945.0,4.0,1.5983889404561293,5815.0,50936.0
45.0,21584.0,2.0,1.5635296131667002,4394.0,32303.0
33.0,32653.0,3.0,1.632731080404336,5517.0,44136.0
33.0,39132.0,3.0,1.4934988827229643,5447.0,48466.0
48.0,24827.0,2.0,1.614638063344254,3606.0,32258.0
60.0,23456.0,3.0,1.490492003890337,6299.0,48918.0
46.0,31524.0,3.0,1.6005224680774814,7178.0,51825.0
43.0,22684.0,4.0,1.5761186142503112,7104.0,53723.0
29.0,24706.0,3.0,1.520930388484268,4011.0,37518.0
40.0,29825.0,3.0,1.4380089684442285,5575.0,42354.0
46.0,38135.0,4.0,1.561777635578681,5601.0,59638.0
32.0,24109.0,3.0,1.6687942239745448,5473.0,35569.0
49.0,33461.0,3.0,1.636357259610891,6810.0,53764.0
36.0,33064.0,3.0,1.6034022071560232,6031.0,48329.0
47.0,29469.0,2.0,1.6076948170320466,5354.0,38581.0
42.0,30924.0,2.0,1.627968682262896,5744.0,41117.0
50.0,35304.0,2.0,1.479173979935675,5623.0,47684.0
39.0,24825.0,1.0,1.6057669336588023,2596.0,19655.0
45.0,30940.0,2.0,1.5579715495316797,4238.0,33475.0
46.0,23929.0,3.0,1.6778946628446325,7535.0,49323.0
34.0,28886.0,3.0,1.4088902100737473,5295.0,40933.0
42.0,26204.0,3.0,1.577503932033594,5614.0,45682.0
49.0,27526.0,3.0,1.5975592503022056,6199.0,43537.0
34.0,25057.0,4.0,1.3644431922327955,6242.0,47404.0
43.0,27556.0,3.0,1.6241442001793343,4629.0,40193.0
43.0,31672.0,4.0,1.536097469452642,4487.0,48422.0
42.0,32639.0,4.0,1.5478841839231494,4306.0,49838.0
45.0,35797.0,2.0,1.4972790850888573,6137.0,43069.0
36.0,26160.0,3.0,1.5012631469120958,5590.0,40153.0
30.0,34219.0,2.0,1.5371460028408002,5191.0,40075.0
54.0,24168.0,3.0,1.7320023438125876,3840.0,35045.0
47.0,33259.0,2.0,1.538199316143891,4407.0,40634.0
37.0,38156.0,2.0,1.457317722678849,6458.0,48082.0
41.0,30978.0,2.0,1.7292953778176805,2926.0,30462.0
45.0,33276.0,2.0,1.6035365428664177,4752.0,40420.0
45.0,40747.0,3.0,1.6509537248857729,3337.0,47119.0
39.0,22582.0,2.0,1.6013625684790176,4546.0,29844.0
34.0,33426.0,3.0,1.5419413128339285,3524.0,43097.0
50.0,31820.0,3.0,1.4344290177306553,2910.0,39819.0
41.0,30103.0,2.0,1.5965365415440356,5438.0,39931.0
47.0,35446.0,3.0,1.539353857251347,6595.0,56390.0
37.0,30781.0,4.0,1.4059632917953966,6211.0,54122.0
44.0,13828.0,3.0,1.406713241505941,4618.0,31903.0
45.0,30035.0,3.0,1.586012139527273,3784.0,40379.0
44.0,22468.0,2.0,1.5657096119223723,6021.0,33524.0
40.0,32930.0,2.0,1.720940340612644,3641.0,33377.0
35.0,35711.0,3.0,1.5334949022627735,3560.0,39376.0
45.0,36105.0,4.0,1.5108846225927768,6558.0,60433.0
32.0,32290.0,2.0,1.538829400890597,6594.0,41976.0
35.0,34507.0,4.0,1.6187866475268118,5600.0,53975.0
48.0,33281.0,3.0,1.658164894339469,7640.0,52411.0
42.0,39036.0,2.0,1.518584290937456,4075.0,40458.0
40.0,28770.0,3.0,1.4671573911130364,5835.0,45240.0
45.0,29204.0,3.0,1.5056727455889907,4708.0,45017.0
40.0,37551.0,2.0,1.5482604223225531,6304.0,42356.0
50.0,24987.0,3.0,1.5524359950794395,4289.0,38315.0
36.0,30934.0,2.0,1.6161585916002033,5034.0,33985.0
50.0,26459.0,1.0,1.5312173889042007,6013.0,32951.0
36.0,30999.0,2.0,1.5141551634215125,6339.0,41896.0
38.0,30326.0,2.0,1.4587954085746841,3596.0,29103.0
51.0,36494.0,3.0,1.5867548177916515,4891.0,53236.0
38.0,39122.0,3.0,1.5739165111656346,7409.0,59468.0
46.0,32144.0,2.0,1.4857089139472555,5155.0,40291.0
48.0,33973.0,3.0,1.5744009671436596,6043.0,54084.0
53.0,26166.0,4.0,1.580776451034133,5245.0,48623.0
46.0,23904.0,1.0,1.630404309809139,5422.0,28773.0
39.0,26919.0,3.0,1.6008812189087065,4872.0,40980.0
45.0,33829.0,4.0,1.5759666445537581,5311.0,55114.0
61.0,33019.0,2.0,1.6525677876971696,5216.0,39213.0
51.0,25984.0,2.0,1.6274466185605383,6968.0,43768.0
45.0,27645.0,2.0,1.550814236538659,4283.0,31911.0
51.0,20638.0,2.0,1.4978414979377388,3016.0,27187.0
37.0,25086.0,3.0,1.3933849702525696,5684.0,45938.0
45.0,28462.0,3.0,1.5342865700865291,4360.0,43155.0
37.0,36012.0,3.0,1.5620321246394462,5470.0,47249.0
50.0,26210.0,3.0,1.4803667209315827,4919.0,44153.0
50.0,36265.0,4.0,1.5361160190911483,5383.0,62978.0
43.0,31983.0,2.0,1.6048335364218305,5460.0,38570.0
42.0,36238.0,3.0,1.4927483916342532,6071.0,52259.0
44.0,33512.0,2.0,1.4385549184187978,5559.0,41950.0
31.0,23449.0,0.0,1.5825890046464426,4861.0,16415.0
28.0,27791.0,3.0,1.57929900948671,5096.0,40871.0
30.0,28159.0,2.0,1.64396904835383,8936.0,48811.0
57.0,28342.0,2.0,1.5774349628121278,8778.0,49349.0
39.0,31784.0,4.0,1.59811819528795,4889.0,49479.0
46.0,44506.0,3.0,1.5236910233854901,7524.0,65792.0
42.0,21384.0,1.0,1.50819861988021,4487.0,22817.0
38.0,29779.0,3.0,1.5660983397199226,5275.0,47993.0
47.0,29792.0,2.0,1.584561707835713,4521.0,37038.0
40.0,30250.0,3.0,1.5236738914490053,8717.0,57837.0
49.0,37071.0,1.0,1.5737601127548004,3443.0,28975.0
38.0,23552.0,3.0,1.4287915837650087,2322.0,31012.0
34.0,31212.0,4.0,1.5749600901570455,5205.0,54120.0
32.0,21602.0,2.0,1.5572656217902674,7704.0,36981.0
48.0,28299.0,3.0,1.6285989609494598,5684.0,48110.0
45.0,25236.0,2.0,1.5350154819547244,5253.0,37028.0
38.0,24272.0,3.0,1.6070737401304378,4631.0,41988.0
39.0,29967.0,3.0,1.5606769203478708,6127.0,48059.0
41.0,31031.0,4.0,1.4753660303417016,4949.0,49844.0
39.0,30727.0,4.0,1.7063589175266336,4817.0,50465.0
50.0,25699.0,4.0,1.5337681387424629,3715.0,43663.0
36.0,20718.0,2.0,1.5819838519647214,6183.0,30344.0
50.0,23122.0,2.0,1.5210007310765352,4398.0,28211.0
59.0,31561.0,4.0,1.5815495474128072,4864.0,55012.0
37.0,36653.0,2.0,1.5128159571025392,5675.0,46511.0
41.0,21462.0,4.0,1.5508371358342272,4899.0,42283.0
35.0,29208.0,2.0,1.5875850446547632,6375.0,40897.0
35.0,33099.0,3.0,1.6712840792719206,5931.0,48732.0
37.0,28905.0,2.0,1.6619769177419939,7484.0,40597.0
44.0,25623.0,1.0,1.540818121644801,6833.0,32602.0
45.0,29331.0,2.0,1.4651244184901655,4949.0,39910.0
45.0,29815.0,1.0,1.4892483843943745,2890.0,19425.0
55.0,15984.0,1.0,1.4634532045634476,5105.0,16869.0
36.0,28234.0,4.0,1.5938078352621208,5274.0,50381.0
42.0,20035.0,2.0,1.504682156643933,3697.0,27291.0
39.0,31297.0,2.0,1.4500396528543416,5909.0,41536.0
35.0,31181.0,2.0,1.6353090972112114,5329.0,38594.0
50.0,27980.0,2.0,1.5653375366234532,6226.0,38890.0
43.0,18962.0,2.0,1.5245643047103792,3225.0,24634.0
44.0,25679.0,3.0,1.8099001679803697,3568.0,36883.0
53.0,36213.0,2.0,1.5642263387437183,5120.0,42378.0
39.0,22688.0,3.0,1.5786703434031988,7763.0,47778.0
51.0,33041.0,1.0,1.4422300116629,4388.0,33394.0
48.0,31971.0,4.0,1.548405921440977,3569.0,47188.0
51.0,23011.0,4.0,1.4862832436570137,4632.0,44082.0
53.0,30362.0,3.0,1.6855209722785067,5220.0,43989.0
34.0,36550.0,2.0,1.534520390541764,2428.0,29224.0
42.0,25340.0,3.0,1.5370313289630764,6332.0,48620.0
34.0,34129.0,3.0,1.6164178102837068,4288.0,46510.0
37.0,32548.0,1.0,1.4818535231891306,5145.0,26692.0
42.0,27848.0,3.0,1.5755204116444246,4047.0,43318.0
37.0,32737.0,2.0,1.5415484828906376,3448.0,34851.0
47.0,27683.0,3.0,1.6202401093471372,6093.0,43546.0
49.0,23140.0,4.0,1.539596335512318,4616.0,45595.0
50.0,20340.0,3.0,1.606023286345932,6473.0,41269.0
39.0,30571.0,3.0,1.5306211176472506,7250.0,53166.0
27.0,41278.0,4.0,1.542368012214866,5374.0,55783.0
40.0,29516.0,3.0,1.5907934870644194,2751.0,33240.0
53.0,25651.0,3.0,1.4605062308848933,4084.0,42699.0
41.0,30034.0,3.0,1.6308174192340372,6210.0,46164.0
51.0,36396.0,1.0,1.4980045674621723,6140.0,40209.0
42.0,28654.0,2.0,1.6936098738443406,4563.0,32641.0
41.0,32729.0,4.0,1.5158978074205292,4994.0,53813.0
48.0,27162.0,2.0,1.6734967880173903,5804.0,38034.0
42.0,17321.0,4.0,1.683137362651312,7666.0,49132.0
40.0,19499.0,3.0,1.3986693271440407,3396.0,31739.0
35.0,29493.0,2.0,1.5575531954412187,4473.0,30637.0
32.0,34552.0,2.0,1.6380328303366902,3597.0,30922.0
54.0,32584.0,2.0,1.581195461900512,5996.0,44590.0
47.0,30184.0,2.0,1.4758836577357608,5417.0,40382.0
37.0,31038.0,4.0,1.564881084830557,6848.0,60435.0
40.0,25858.0,1.0,1.6872174448637134,6665.0,33955.0
50.0,33887.0,2.0,1.500869646576245,5085.0,43221.0
50.0,32821.0,3.0,1.6580128048282954,3423.0,45819.0
54.0,32046.0,3.0,1.573337682000123,5918.0,47410.0
45.0,29182.0,2.0,1.5416352543179868,3433.0,27501.0
44.0,34153.0,3.0,1.4172169759894562,3747.0,41596.0
44.0,32387.0,1.0,1.5444992698193678,5941.0,36033.0
29.0,38595.0,3.0,1.4293512818362033,3919.0,44295.0
47.0,27157.0,4.0,1.5469279250314012,4887.0,49741.0
41.0,32170.0,3.0,1.4647700031886097,3382.0,39494.0
39.0,36812.0,4.0,1.4886446826687167,3733.0,49249.0
44.0,36843.0,3.0,1.521004551171039,6838.0,57622.0
45.0,26287.0,3.0,1.654906100434117,6155.0,49367.0
41.0,38776.0,2.0,1.489414984297558,5681.0,48763.0
40.0,34221.0,2.0,1.5259985171418502,5866.0,39749.0
30.0,40599.0,4.0,1.6512641354683701,4366.0,52421.0
43.0,21958.0,2.0,1.5770671846120825,4982.0,31427.0
45.0,31834.0,2.0,1.589185246732247,5110.0,39537.0
43.0,31003.0,3.0,1.4360863373664554,4502.0,45813.0
41.0,32090.0,3.0,1.5423279970810064,3330.0,36778.0
36.0,29148.0,3.0,1.4949362813824567,5165.0,46042.0
48.0,32998.0,3.0,1.5281492709098947,6150.0,53203.0
39.0,37506.0,2.0,1.5311459743659084,3240.0,38036.0
48.0,34337.0,2.0,1.6091823501642177,6259.0,47498.0
44.0,24153.0,3.0,1.5484665871415082,6547.0,41995.0
41.0,46848.0,2.0,1.5842674760207491,5875.0,53948.0
35.0,31807.0,3.0,1.498082241984837,6736.0,47042.0
36.0,30849.0,3.0,1.4168390583874813,5106.0,41204.0
40.0,19505.0,3.0,1.6629137137522125,5759.0,40169.0
39.0,29900.0,3.0,1.6364807543514335,9002.0,53754.0
37.0,30354.0,3.0,1.6016692954414848,6004.0,49582.0
37.0,25621.0,2.0,1.578099888583755,5626.0,34767.0
37.0,32224.0,2.0,1.4723435975942345,7355.0,44855.0
42.0,28382.0,2.0,1.5549208550789917,5458.0,37359.0
35.0,27366.0,3.0,1.5184859026817277,6127.0,41706.0
44.0,27745.0,3.0,1.7218171926002508,6641.0,46454.0
41.0,33527.0,3.0,1.603324631519191,6971.0,52123.0
42.0,24341.0,3.0,1.4975528222201993,4924.0,38339.0
32.0,29889.0,3.0,1.5626071120558376,5436.0,42874.0
33.0,36566.0,2.0,1.6655046457732594,3241.0,36280.0
40.0,33287.0,3.0,1.7291844560754122,6970.0,56405.0
34.0,34481.0,3.0,1.6505405061714746,7121.0,53930.0
55.0,27961.0,0.0,1.5762579550580236,6220.0,28602.0
37.0,32996.0,3.0,1.57237637458094,7098.0,51241.0
38.0,33183.0,3.0,1.550389643839721,5535.0,46556.0
39.0,19978.0,3.0,1.521450161497205,3013.0,31007.0
44.0,49277.0,4.0,1.5076576546941622,5200.0,64730.0
47.0,32956.0,2.0,1.5693098023116137,7119.0,46579.0
28.0,28080.0,3.0,1.594589670251454,3445.0,33645.0
37.0,37439.0,4.0,1.5641804680634577,4167.0,52481.0
33.0,17495.0,2.0,1.6440416596315213,5262.0,29220.0
55.0,19782.0,2.0,1.5010349193656907,5067.0,29968.0
40.0,28066.0,2.0,1.3666238431868674,4956.0,38228.0
28.0,36528.0,3.0,1.5358443767274677,4136.0,47512.0
31.0,32525.0,3.0,1.5828002575857705,4337.0,41710.0
46.0,34274.0,2.0,1.476761785062638,5805.0,40269.0
44.0,31966.0,3.0,1.6192506775544757,6304.0,49221.0
37.0,27084.0,5.0,1.6092729386455946,4936.0,54277.0
45.0,18058.0,2.0,1.6171771986390364,6019.0,34926.0
43.0,18988.0,3.0,1.6032083097104706,5448.0,35175.0
48.0,27336.0,2.0,1.3455733472898743,5159.0,32644.0
53.0,25230.0,2.0,1.5759257535878914,3639.0,31102.0
47.0,30195.0,3.0,1.5843974645799372,5699.0,46773.0
46.0,38512.0,1.0,1.5813505514726114,5799.0,39513.0
37.0,25997.0,3.0,1.5557885580660868,6979.0,46929.0
32.0,17927.0,2.0,1.599074125600483,6669.0,28583.0
48.0,35431.0,3.0,1.5141869555778702,6258.0,55990.0
32.0,21040.0,3.0,1.5400952154253766,4134.0,34410.0
56.0,31521.0,2.0,1.4871195951312266,5560.0,39022.0
42.0,29136.0,2.0,1.5889423348200908,8546.0,46958.0
54.0,32977.0,3.0,1.4891728204769366,6365.0,51400.0
35.0,35047.0,2.0,1.5557417663580255,6370.0,44747.0
44.0,36307.0,3.0,1.6375467353577098,4409.0,46250.0
40.0,33054.0,3.0,1.5108736709259416,4054.0,44659.0
46.0,29647.0,3.0,1.46429032239507,4023.0,42557.0
45.0,27050.0,3.0,1.5965566025474422,5416.0,41825.0
46.0,22207.0,2.0,1.5987983998893174,4929.0,32607.0
47.0,25689.0,2.0,1.4281896380615327,3808.0,32477.0
52.0,34252.0,5.0,1.5876861716941377,3959.0,60736.0
35.0,28797.0,1.0,1.5763605583295206,3899.0,25932.0
40.0,38075.0,3.0,1.6683842807366183,7292.0,55434.0
37.0,30832.0,3.0,1.4315927858223985,7675.0,50966.0
33.0,24670.0,3.0,1.5637774081014377,3714.0,37690.0
50.0,31329.0,2.0,1.4587757823873841,4540.0,39239.0
39.0,25407.0,3.0,1.552670341920943,6053.0,45071.0
39.0,29430.0,3.0,1.5432761140234255,5947.0,48797.0
47.0,27048.0,2.0,1.536654719472126,4062.0,32200.0
49.0,26138.0,3.0,1.4642003064006794,4422.0,41087.0
40.0,36435.0,2.0,1.4995151025369342,6277.0,46454.0
39.0,32209.0,3.0,1.3495492406225045,7029.0,55898.0
53.0,31059.0,4.0,1.5963773564458246,5691.0,55613.0
49.0,35237.0,4.0,1.6682229067697933,3250.0,51822.0
49.0,15292.0,2.0,1.692226525258432,5285.0,25203.0
41.0,34910.0,4.0,1.6132024810231533,5270.0,56365.0
44.0,26339.0,3.0,1.5600610154078067,5917.0,44590.0
43.0,35056.0,3.0,1.638491721254491,4293.0,43831.0
40.0,27569.0,1.0,1.634822853581862,2626.0,16524.0
45.0,28039.0,4.0,1.4649337452361884,4601.0,47065.0
46.0,30604.0,4.0,1.444967450804859,5181.0,51676.0
47.0,32795.0,3.0,1.5705908349618871,5073.0,48056.0
48.0,30689.0,2.0,1.6156255586219206,4675.0,35925.0
31.0,36733.0,3.0,1.6279565753524006,7577.0,57801.0
47.0,25624.0,3.0,1.556219376811686,7436.0,46841.0
34.0,19456.0,1.0,1.5879397065351766,5355.0,21544.0
37.0,27978.0,3.0,1.5482525940838432,9224.0,54199.0
53.0,28396.0,3.0,1.7348970214187247,7631.0,52408.0
42.0,17161.0,2.0,1.5269764463637854,5560.0,32300.0
47.0,37658.0,2.0,1.5360355176819698,6770.0,51459.0
45.0,42991.0,4.0,1.6177867277099742,5801.0,62828.0
47.0,34557.0,2.0,1.5565435343735359,5970.0,46495.0
47.0,28728.0,2.0,1.6087076968615277,5569.0,36765.0
48.0,19511.0,3.0,1.6939921280948727,5190.0,34347.0
45.0,30864.0,1.0,1.723037634414036,6724.0,38953.0
45.0,34679.0,2.0,1.5975186710061164,6047.0,45055.0
40.0,31206.0,1.0,1.643846985770073,3908.0,26613.0
37.0,29304.0,3.0,1.5765067872666314,5865.0,48436.0
34.0,28186.0,2.0,1.5041661664406216,3693.0,30992.0
51.0,25938.0,3.0,1.5623923652516885,3752.0,35095.0
38.0,21685.0,3.0,1.6202268166092701,6680.0,40067.0
40.0,22013.0,3.0,1.5592626296997047,5033.0,37849.0
43.0,33815.0,2.0,1.535891382935321,5086.0,42922.0
52.0,36849.0,2.0,1.5657092908985033,5609.0,44602.0
27.0,26765.0,2.0,1.521642844496255,5294.0,29924.0
31.0,31503.0,3.0,1.5924755994763498,6484.0,51334.0
36.0,28023.0,3.0,1.661303234967718,3231.0,39610.0
54.0,19670.0,3.0,1.6969708130147096,5015.0,39015.0
40.0,32154.0,3.0,1.4675959231948312,7180.0,51639.0
37.0,32296.0,2.0,1.6734929663717892,3151.0,29888.0
43.0,34917.0,3.0,1.6574285609323858,6570.0,54464.0
42.0,26989.0,3.0,1.5333341375752552,5460.0,42988.0
51.0,29289.0,3.0,1.5865282161282501,5018.0,46743.0
32.0,34338.0,3.0,1.4515344367415366,1798.0,35603.0
37.0,32260.0,2.0,1.4860111636028983,8567.0,47822.0
43.0,25908.0,2.0,1.4848665171479334,5449.0,34494.0
41.0,29016.0,3.0,1.4492702901355472,6054.0,46189.0
39.0,28472.0,1.0,1.5708687915141955,2216.0,17252.0
